CLIENTNUM,Attrition_Flag,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,Dependent_count,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Customer_Age,Months_on_book,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
713425383,1,0,3,2,4,0,1,2,3,2,3,2,6,4,2,4,4,5,0,2
770842833,1,0,3,1,5,3,3,2,3,3,1,1,5,1,1,4,4,4,1,1
712029783,0,1,5,2,3,3,4,2,2,1,0,1,5,5,1,4,4,12,4,2
718893333,0,1,2,1,2,0,3,3,3,2,2,1,1,5,4,4,4,11,5,2
711203658,0,1,2,3,1,0,3,3,6,1,0,1,2,2,2,4,4,11,2,4
718567758,0,1,0,1,1,0,1,3,4,2,0,1,7,2,4,4,4,12,4,2
771719283,0,0,1,1,4,0,4,2,1,1,0,1,6,2,3,4,4,12,5,2
717926358,0,0,2,2,4,0,2,3,1,0,0,1,6,5,2,4,4,9,6,3
779751258,0,0,2,1,4,0,2,2,1,2,0,1,2,1,2,4,4,11,6,4
774491958,0,1,3,2,2,0,3,2,1,3,2,3,6,3,2,4,4,9,4,2
713428833,0,1,6,1,3,0,3,2,1,3,0,1,6,1,2,4,4,11,4,2
714166833,0,0,2,2,4,3,3,3,3,2,0,1,1,2,4,4,4,9,7,2
809464608,1,0,3,1,5,3,3,3,3,2,0,1,5,6,1,2,3,3,2,2
789681708,0,1,5,1,2,1,3,3,1,3,0,1,5,7,1,4,4,11,4,1
713102733,0,0,2,2,4,1,3,2,3,2,0,1,1,4,4,4,4,12,6,2
715195383,0,0,2,0,4,0,3,3,2,2,0,1,2,3,2,4,4,12,4,5
812408058,0,1,6,3,0,0,2,2,2,2,0,1,5,8,1,2,4,12,2,1
787226508,0,1,0,2,2,0,2,2,3,3,0,2,1,2,4,4,4,11,6,2
713537733,0,1,1,3,2,1,4,2,2,3,0,1,5,2,1,4,4,12,6,1
715170183,0,1,2,1,1,0,2,2,1,3,0,1,4,5,2,4,4,11,4,4
717109983,0,0,3,1,1,0,2,3,2,2,1,2,2,5,0,4,4,11,6,7
713208033,0,0,3,1,4,0,3,2,3,0,0,1,6,2,2,4,4,6,6,2
712788258,0,1,0,1,1,0,3,2,2,1,0,1,2,2,2,4,4,10,8,6
758382183,0,0,2,3,4,0,3,2,3,3,1,2,4,7,2,4,4,12,6,2
715469583,0,0,2,3,1,0,2,3,1,2,0,1,2,1,2,4,4,11,6,4
709235058,0,1,0,1,1,3,4,3,2,2,0,1,1,3,4,4,4,11,6,2
714786483,0,1,0,2,2,0,4,2,2,3,0,1,1,1,4,2,4,11,4,2
713299758,0,1,3,2,4,0,1,3,3,3,2,1,6,1,3,3,4,11,6,2
771912408,0,0,2,1,4,0,2,3,3,1,1,2,6,2,2,4,4,12,4,2
721445658,0,0,4,2,4,0,2,3,3,3,2,1,6,3,2,4,4,11,4,2
719787633,0,1,2,1,3,3,0,3,2,1,0,1,5,4,1,4,4,12,6,2
713697933,0,1,5,2,3,0,2,3,2,2,0,1,5,1,1,4,4,9,3,1
712208658,0,1,3,2,2,0,2,1,2,1,0,1,1,1,4,4,4,12,6,2
708219108,0,1,0,0,3,0,3,2,3,3,1,2,7,1,4,4,4,9,5,2
709065483,0,0,0,0,1,0,3,2,2,3,0,1,7,5,3,4,4,11,4,2
715237683,0,0,2,2,4,0,4,1,1,3,2,2,4,3,2,4,4,11,2,3
712925808,1,0,6,1,1,0,1,2,3,2,2,1,2,0,2,4,4,5,0,0
788931558,0,1,3,2,1,0,2,1,2,2,0,1,2,3,0,4,4,11,6,7
717521508,0,1,3,2,3,1,3,2,2,0,0,1,5,5,1,4,4,11,2,2
713688933,0,0,6,1,4,0,0,1,1,1,0,1,6,3,3,4,4,8,6,2
712405908,0,1,3,3,0,0,2,1,2,3,1,2,3,3,4,4,4,9,5,2
789298833,0,1,5,0,3,0,2,1,2,3,2,2,3,0,1,4,4,12,4,0
715729683,0,1,3,2,0,3,3,1,2,2,0,1,5,8,1,4,4,9,7,1
717682233,0,1,5,1,2,0,4,1,2,2,1,1,6,3,2,4,4,10,5,2
712266633,0,0,6,1,1,0,2,2,2,1,2,1,1,8,4,4,4,12,4,2
719272458,0,0,2,2,1,0,5,2,1,3,2,2,7,3,3,2,4,11,3,2
780769308,0,0,6,2,4,0,4,1,3,2,1,1,4,5,2,4,4,11,2,4
721468533,0,1,2,2,5,0,1,1,5,2,3,1,1,2,4,3,4,11,7,2
816615633,0,0,1,1,1,0,2,2,3,1,0,2,4,5,2,4,4,11,5,4
720167508,0,1,5,2,3,0,3,1,2,1,1,1,1,5,4,4,4,8,6,2
711152658,0,1,2,2,0,3,4,2,2,1,0,1,5,3,1,4,4,11,3,1
771772083,0,1,2,1,2,0,4,2,1,1,0,1,1,0,4,4,4,11,7,0
708419733,1,1,0,2,2,0,3,5,3,2,0,2,3,0,4,4,4,5,1,0
709372608,0,1,5,1,2,0,4,1,1,2,0,1,3,6,4,4,4,12,4,2
788907033,0,1,3,3,3,0,2,1,3,1,0,1,6,5,2,4,4,8,6,3
711136008,0,1,2,2,3,0,4,1,1,3,0,1,3,2,1,4,4,12,5,1
716691783,0,0,3,2,4,0,3,2,2,3,0,1,6,6,2,4,4,11,6,3
812618883,0,1,3,0,5,3,2,1,2,2,0,2,5,5,1,4,4,12,4,2
715908558,0,1,2,3,2,3,0,1,1,1,0,1,3,3,1,4,4,11,4,2
718024908,0,0,2,3,4,0,2,2,1,3,2,2,2,3,2,2,4,12,3,4
709558608,0,1,5,2,3,0,3,2,2,3,0,1,4,5,2,3,4,8,6,6
824177733,0,0,3,2,4,0,2,1,2,3,2,3,7,3,3,4,4,11,4,2
719784708,0,1,6,1,3,0,0,1,2,1,1,1,3,3,1,4,4,11,2,2
717535083,0,0,4,1,4,0,2,2,2,1,2,2,6,8,2,2,4,11,5,2
712453308,0,1,3,0,1,3,4,2,2,3,0,1,1,2,4,4,4,11,6,2
721008933,0,0,2,0,1,0,2,1,1,2,0,1,4,5,2,4,4,11,6,5
720859533,0,0,3,2,1,0,2,2,1,1,2,2,1,5,4,4,4,1,3,2
789556533,0,1,2,1,3,0,4,2,2,3,2,2,3,3,4,4,4,10,6,2
717656433,0,0,2,2,4,0,2,1,2,2,1,2,2,8,2,2,4,11,6,4
792524358,0,1,3,2,3,1,3,2,1,3,3,3,5,7,1,4,4,12,6,1
758211483,0,1,6,1,2,0,5,1,2,3,0,2,6,5,2,4,4,11,4,3
801380808,1,1,1,1,3,0,2,1,2,1,0,2,3,6,1,4,4,4,7,2
716329383,1,0,2,2,4,0,3,4,2,3,0,1,4,8,2,4,4,5,7,2
716871633,0,1,5,2,0,0,1,2,2,3,1,2,1,4,4,3,4,12,2,2
718491708,0,0,0,2,5,0,2,2,3,3,2,2,1,2,4,4,4,11,5,2
787502883,0,0,1,2,5,3,1,1,2,1,3,3,5,3,1,2,4,12,3,1
715183308,0,1,4,3,5,3,3,2,1,2,0,2,5,7,1,4,4,12,2,1
713872833,0,0,2,2,1,0,2,2,1,3,3,2,7,4,4,4,4,10,6,2
708535158,0,1,4,3,3,0,2,1,1,3,0,1,7,3,4,4,4,11,2,2
711658758,0,0,5,1,4,0,3,6,5,1,0,1,2,8,2,4,4,11,6,4
717248583,0,0,0,1,4,3,3,4,2,2,0,1,7,4,4,4,4,11,5,2
713087958,0,1,3,0,0,0,4,3,3,2,2,1,5,2,1,4,4,11,5,1
721495458,0,1,2,1,2,0,3,2,1,1,0,1,1,0,4,4,4,12,4,0
786097158,0,1,3,1,1,0,2,2,3,2,0,2,6,3,3,4,4,12,6,2
712219083,0,1,5,2,3,0,3,1,3,3,0,1,6,4,2,4,4,11,6,2
715327683,1,0,4,2,4,0,4,1,3,3,0,1,4,6,2,4,4,5,1,4
715624533,0,0,6,3,1,0,3,1,2,3,0,1,6,1,2,4,4,12,3,2
715599633,0,1,0,1,3,3,1,2,3,2,2,2,5,0,1,4,4,11,4,0
718958583,1,1,4,2,3,0,4,5,3,2,0,1,2,3,2,4,4,5,5,5
717397983,0,1,5,2,2,0,2,2,2,3,0,1,3,7,4,3,4,12,5,1
715037133,0,1,1,3,4,0,3,1,1,3,0,1,4,4,2,3,4,11,6,3
818767458,0,1,2,1,0,0,3,2,3,2,0,1,6,1,2,4,4,12,5,2
778863258,1,0,6,1,5,0,4,1,2,3,0,1,6,0,2,4,4,6,1,0
712075083,1,1,3,2,0,0,4,4,3,3,1,2,6,0,3,4,4,4,6,0
711963183,0,1,5,1,4,0,3,2,3,3,1,1,6,0,2,4,4,12,4,0
720903258,1,1,6,3,2,0,3,2,2,1,0,1,7,0,4,4,4,3,0,0
772404633,0,1,2,1,3,3,2,1,1,2,1,2,5,8,1,4,4,8,4,1
713302758,0,1,2,1,0,0,2,2,4,1,1,2,1,3,4,4,4,12,4,2
717859233,0,1,2,1,3,0,5,1,3,2,0,1,1,6,4,4,4,11,5,2
712955433,0,0,5,3,1,0,4,1,2,2,0,0,4,1,2,3,4,11,3,2
718292283,0,0,3,2,1,0,1,1,3,1,2,2,4,5,2,4,4,8,4,4
713197308,0,1,2,1,2,3,4,1,2,1,0,1,6,0,2,2,4,11,7,0
789175683,0,0,0,1,4,3,2,2,3,2,1,2,7,6,3,5,4,7,7,2
811700058,1,1,2,2,2,1,2,2,3,3,0,1,5,7,1,4,4,5,0,0
818476383,0,1,6,3,0,3,1,2,2,0,1,2,5,3,1,4,4,8,8,1
720164358,1,0,2,2,1,0,4,1,3,2,2,2,6,0,2,4,4,5,1,0
710357208,0,1,5,1,3,0,4,2,3,2,1,2,6,7,3,3,4,10,2,2
711325308,1,1,6,2,3,0,3,4,3,3,0,1,7,0,4,4,4,6,2,0
721486908,0,0,3,2,4,0,5,1,1,1,2,1,6,5,2,4,4,8,8,2
711210633,0,1,5,2,2,0,3,2,4,1,2,2,2,8,2,4,4,9,1,4
712570458,0,0,3,1,4,0,2,2,1,3,2,1,6,3,2,4,4,8,8,2
712058133,0,0,0,2,4,0,2,1,3,3,3,1,2,7,2,4,4,8,6,2
708153558,0,1,1,0,0,0,5,1,2,2,0,1,5,4,1,4,4,12,1,1
709893858,1,1,4,1,1,0,3,6,2,2,0,1,7,5,3,4,4,5,4,2
709225758,0,0,4,1,5,0,3,2,1,3,0,1,6,5,2,4,4,11,4,3
709984083,0,0,6,2,4,0,3,2,2,2,0,1,4,1,2,4,4,11,4,3
711854808,1,1,3,1,0,0,3,2,2,1,0,1,5,0,1,4,4,5,3,0
822125283,0,1,5,1,3,0,3,2,1,1,1,2,4,2,2,4,4,8,6,2
717340608,0,0,3,2,5,1,3,1,1,2,2,2,5,4,1,2,4,12,6,2
711084183,0,0,5,3,1,0,5,2,2,3,0,2,6,5,2,4,4,10,7,3
720891633,1,0,3,2,4,0,2,6,1,2,2,2,4,0,2,4,4,5,5,0
719607183,0,0,2,2,5,0,2,2,3,2,3,2,1,3,4,4,4,12,5,2
715839708,0,1,2,1,0,0,1,2,3,2,2,2,5,5,1,4,4,11,4,2
717008358,0,0,6,1,4,0,1,1,2,2,0,1,6,0,2,4,4,11,4,0
769152783,1,0,3,2,4,0,2,1,6,2,3,3,6,4,2,4,4,4,1,2
788240358,0,0,2,1,5,3,5,2,1,2,0,0,5,7,1,4,4,11,2,1
716098683,0,0,2,3,5,0,5,2,3,1,0,1,6,4,2,4,4,12,4,3
802675983,0,0,2,1,4,0,3,2,3,1,0,1,4,3,2,4,4,10,3,3
712716108,0,0,2,2,4,0,2,1,1,1,0,1,6,5,2,4,4,11,4,3
709238358,0,0,5,1,5,0,0,1,3,2,2,2,1,7,4,4,4,11,5,1
708682908,0,0,6,2,5,0,4,2,2,1,0,1,4,4,2,4,4,11,3,5
812794983,0,0,0,1,4,0,3,2,2,2,0,1,4,5,2,4,4,11,5,4
708968733,0,1,5,1,3,0,3,1,3,2,0,2,3,0,1,4,4,11,3,0
779315508,1,1,4,2,1,0,4,1,2,2,0,0,6,5,3,4,4,4,5,2
740065833,0,0,2,2,4,3,3,1,2,2,0,2,7,6,4,4,4,12,6,2
721063533,0,1,2,2,1,0,2,1,3,3,2,2,4,5,2,2,4,8,6,5
718189908,0,0,6,3,1,1,4,2,2,3,0,1,3,5,4,4,4,11,3,2
780064983,0,1,2,1,3,1,1,2,1,3,0,1,5,7,1,4,4,11,4,1
770920908,0,0,6,2,1,3,0,1,1,1,0,1,1,1,4,4,4,11,6,1
718046433,0,0,2,3,4,0,2,1,2,3,2,1,2,7,2,3,4,11,1,2
711842508,0,1,5,3,3,0,3,2,3,3,0,1,7,3,3,4,4,11,1,2
772869033,0,1,6,2,0,1,3,2,4,3,0,2,5,2,1,4,4,11,5,1
715298808,0,1,3,0,1,0,2,1,3,2,0,1,6,3,2,4,4,11,3,2
708877458,0,0,5,1,5,0,3,2,3,3,1,1,7,0,4,4,4,12,6,0
787496733,0,0,5,1,5,0,2,2,1,1,0,1,1,1,4,4,4,10,4,2
789469083,0,1,6,2,3,0,2,2,1,1,3,2,7,0,4,4,4,10,2,0
709497108,0,0,3,1,4,0,2,2,1,0,0,1,6,2,2,4,4,1,6,2
784819758,0,0,2,2,5,0,1,1,1,2,3,3,6,5,2,4,4,12,2,2
720412308,0,1,6,1,3,0,4,2,1,1,0,1,5,5,1,4,4,8,6,2
719178183,0,1,2,1,3,3,2,2,3,3,1,2,5,6,1,4,4,11,5,2
789560433,1,1,4,2,2,0,3,2,4,2,1,2,1,0,4,4,4,4,3,0
712931733,0,0,2,2,4,0,4,1,1,3,1,1,2,1,2,4,4,11,4,4
714417183,0,0,5,3,4,0,1,1,3,1,0,1,7,5,3,4,4,12,2,2
771097683,1,1,3,2,0,0,2,1,2,2,0,1,7,6,4,4,4,5,1,2
713824983,0,0,3,1,4,0,0,1,1,0,0,1,6,8,3,4,4,12,2,2
715360458,0,0,2,0,5,0,3,2,3,2,0,1,1,5,4,4,4,11,2,2
711736083,1,0,0,0,5,0,4,4,3,3,0,1,6,0,2,4,4,4,0,1
714821433,0,0,0,1,4,0,4,2,1,1,0,1,2,0,2,4,4,10,3,0
779263533,0,0,2,3,5,3,2,2,2,1,0,0,3,3,1,4,4,9,7,2
773988708,0,1,5,1,0,3,2,1,2,2,2,2,5,3,1,4,4,10,6,1
719623083,0,0,1,3,4,1,1,2,3,2,0,0,1,5,4,4,4,10,7,2
718304583,1,1,6,1,2,1,2,1,3,2,0,1,5,8,1,4,4,4,4,1
720198183,0,1,0,1,1,0,5,1,3,1,0,1,2,3,2,2,4,9,3,5
780545133,0,1,2,2,3,0,3,2,3,1,1,1,4,8,2,2,4,11,4,2
711128433,0,1,5,2,1,0,3,1,3,3,3,1,7,7,4,4,4,11,4,2
789960783,0,0,2,3,4,3,1,1,2,3,0,1,7,3,4,4,4,10,6,2
709556208,0,0,0,2,1,3,3,2,1,2,0,1,1,4,4,4,4,12,3,2
712053033,0,1,6,2,3,0,2,1,3,2,0,1,4,2,2,4,4,10,6,3
794482158,0,1,0,2,3,3,3,2,1,3,0,1,5,4,1,4,4,7,6,2
780450708,1,1,0,2,0,3,1,1,3,2,3,2,5,0,1,4,4,4,3,0
710016708,0,0,2,1,4,3,3,1,3,1,0,1,7,4,4,4,4,11,6,2
709434408,0,1,6,1,1,0,3,2,1,2,0,1,6,3,2,4,4,12,1,2
778716783,0,1,6,1,2,0,2,1,2,1,1,1,7,5,4,4,4,12,3,2
712447758,0,1,2,1,3,0,2,2,2,3,0,2,7,6,4,4,4,11,4,2
779435883,0,1,3,3,3,0,3,1,2,2,0,0,2,0,2,4,4,10,5,0
719918358,0,0,2,3,4,0,3,2,2,1,3,1,4,5,2,4,4,11,2,7
720474408,0,1,2,2,1,0,2,1,2,2,2,2,7,4,3,4,4,11,7,2
719401158,0,0,4,2,1,0,0,1,2,3,3,3,4,0,2,3,4,12,4,0
778430733,0,1,3,3,2,0,5,1,5,1,0,0,1,3,4,3,4,11,1,2
717583908,0,1,3,2,3,0,1,1,6,1,3,2,1,2,4,2,4,10,4,2
823519458,0,0,2,1,4,0,3,1,1,3,0,2,6,5,2,3,4,12,2,3
712381683,0,0,6,1,5,0,4,1,4,2,0,1,6,7,3,4,4,10,6,2
716045508,0,0,6,2,4,0,2,2,2,3,0,1,4,8,2,4,4,11,4,2
820936533,0,1,2,3,4,0,3,1,3,3,0,2,2,4,2,4,4,12,2,5
721227258,0,1,4,1,0,3,1,2,5,2,2,1,5,5,1,4,4,10,6,2
771304383,0,0,3,1,4,0,3,1,2,3,0,1,4,5,2,4,4,11,7,4
717600483,0,1,6,1,2,0,2,2,2,1,1,2,3,7,4,4,4,11,5,1
778865583,0,1,2,1,4,0,3,1,2,2,0,1,6,3,2,2,4,11,5,2
709871658,0,0,6,2,4,0,1,2,3,3,0,1,6,5,2,4,4,11,5,3
818280108,0,0,3,2,4,0,4,1,1,1,0,2,2,0,2,4,4,11,4,0
716350008,0,1,5,1,1,0,1,2,2,3,2,1,4,3,2,4,4,12,2,4
778172583,0,0,3,2,4,0,3,1,3,2,0,1,6,5,2,4,4,11,5,3
719121708,0,1,2,1,2,3,2,2,3,3,0,1,3,5,1,4,4,12,2,2
714342033,1,1,3,1,0,0,1,2,3,1,2,1,5,0,1,4,4,5,1,0
788811558,0,0,3,1,4,0,1,1,3,3,2,1,2,8,2,4,4,7,8,4
788943333,1,1,4,1,3,3,3,6,2,2,2,1,5,8,1,4,4,5,0,1
719258433,0,1,2,2,2,0,5,2,1,3,1,2,6,5,2,4,4,11,6,2
717895833,0,1,0,2,0,0,3,2,2,3,3,2,6,4,2,4,4,12,6,2
711550983,0,1,2,0,1,0,1,1,2,2,0,1,7,1,4,4,4,1,6,2
714077583,1,1,4,1,1,2,3,2,3,4,0,1,3,7,1,4,4,7,2,1
720939933,1,0,6,2,4,0,4,5,3,5,0,1,4,0,2,4,4,5,3,0
716725008,0,1,3,1,3,0,4,2,3,2,1,2,6,5,2,4,4,12,6,2
788824083,0,1,5,2,0,0,2,2,2,1,0,0,5,8,1,4,4,11,8,1
716335983,0,1,3,2,3,0,2,1,2,3,0,1,6,3,2,4,4,11,6,2
719157933,0,1,5,1,0,0,2,1,3,1,2,2,7,2,4,4,4,11,5,2
716704158,0,1,1,1,0,0,1,2,3,2,1,2,5,6,1,4,4,11,2,2
716258358,0,1,5,2,2,0,2,1,1,3,3,1,3,3,4,4,4,11,6,2
827904183,0,1,5,1,0,0,4,2,2,2,0,1,1,2,4,4,4,11,4,2
820394733,0,1,0,1,0,1,0,2,1,1,2,3,5,3,1,4,4,11,6,1
716574033,0,0,3,0,1,3,3,2,2,2,0,1,1,4,4,4,4,11,4,2
736786908,0,0,0,1,4,0,2,2,2,2,0,2,6,6,2,4,4,11,3,4
774099708,0,0,3,2,4,0,3,2,1,2,0,1,2,0,2,4,4,11,6,0
714282333,0,0,0,1,4,0,4,1,1,2,1,1,4,0,2,4,4,12,3,0
717471933,0,1,6,1,1,0,2,2,2,3,0,1,6,2,2,4,4,11,6,2
818316108,0,0,2,1,4,0,1,2,2,1,0,2,2,2,2,4,4,8,6,4
709838508,0,1,2,0,2,3,3,2,1,3,0,1,5,3,1,4,4,11,4,1
716212383,1,1,3,2,0,0,1,5,3,3,0,1,7,5,4,4,4,5,0,2
757667133,1,1,0,2,3,0,2,2,2,2,3,3,1,0,4,4,4,4,0,0
794571108,1,1,2,0,1,3,2,5,2,3,0,0,1,0,4,4,4,6,1,0
711370458,0,0,2,1,4,1,5,1,2,2,1,2,1,5,4,4,4,11,2,2
788528958,0,1,2,2,0,0,4,1,1,3,0,2,6,0,4,4,4,10,6,0
716745408,0,1,3,2,3,0,1,1,2,3,3,1,1,5,4,4,4,10,6,2
771752508,0,0,1,1,4,0,3,1,1,1,0,1,4,4,2,4,4,11,5,3
788916933,0,1,0,1,2,1,5,1,2,2,1,1,5,8,1,4,4,10,4,1
714938733,1,1,4,2,3,0,1,4,2,2,0,2,1,0,4,4,4,4,1,0
761818758,0,1,2,2,5,0,1,1,1,2,0,1,7,8,4,3,4,11,2,2
714422058,0,1,2,2,0,0,3,1,2,3,0,1,3,5,1,3,4,11,3,2
712191783,0,1,3,1,0,1,4,1,1,1,1,1,5,3,1,4,4,12,1,1
716319258,0,1,5,2,0,0,4,1,1,3,0,1,5,3,1,4,4,11,6,1
719813058,0,0,6,1,4,0,5,2,1,3,0,1,2,1,2,4,4,11,7,4
712351908,0,1,3,3,3,0,3,1,2,3,0,1,3,3,1,4,4,10,6,2
716742483,0,0,2,2,4,0,1,2,3,3,0,1,6,1,2,4,4,12,1,2
708160008,0,1,5,1,0,0,1,2,2,3,0,1,5,8,1,4,4,11,4,1
709269708,0,1,2,2,0,2,4,2,2,1,0,1,5,3,1,4,4,12,2,1
779098308,0,0,0,1,5,0,2,1,3,2,2,1,1,6,4,4,4,12,2,2
717257658,0,1,2,2,3,0,3,2,2,1,0,1,7,4,3,4,4,11,7,2
775112958,0,1,6,1,2,0,1,2,3,3,2,2,7,0,4,2,4,8,8,0
788812608,0,0,5,2,4,0,2,1,2,3,3,2,6,3,3,4,4,10,3,2
711002058,0,1,6,2,1,0,4,1,3,1,0,1,6,5,2,4,4,12,6,4
716199408,1,0,2,2,5,0,2,2,3,3,2,2,4,6,2,4,4,4,3,5
718100808,0,0,5,1,4,1,1,2,3,1,1,1,1,5,4,4,4,12,3,2
790051758,1,1,2,2,0,0,2,2,1,2,1,2,3,0,1,4,4,4,0,0
772430733,0,1,2,1,0,0,2,1,1,1,0,1,5,2,1,4,4,11,3,1
713460258,0,0,1,1,1,3,0,1,1,3,0,1,1,7,4,4,4,11,3,1
820036533,0,1,6,1,3,0,4,2,1,3,1,2,5,3,1,4,4,11,4,1
719785683,0,1,4,1,3,0,4,1,2,2,0,1,1,3,4,4,4,12,3,2
711830433,0,0,0,2,4,0,3,1,2,1,0,1,6,8,3,4,4,11,3,2
807393558,1,1,6,2,0,3,4,2,3,3,2,2,5,1,1,4,4,4,4,1
718306308,0,1,2,1,3,0,4,1,2,3,0,1,3,4,1,4,4,10,4,2
772725408,0,1,5,0,2,0,3,2,3,2,0,1,3,6,4,4,4,11,2,2
711183558,0,1,3,2,3,0,0,2,1,3,1,2,2,1,2,4,4,12,7,4
720317658,0,1,2,2,3,0,2,2,2,2,0,1,6,7,2,4,4,11,6,2
710596983,0,1,5,2,3,0,1,1,3,2,2,1,3,5,1,4,4,12,3,2
716986458,0,0,3,2,5,0,3,1,3,2,0,1,7,3,3,4,4,12,4,2
717382608,0,1,2,2,2,3,1,2,2,2,3,1,3,6,1,4,4,11,5,2
825767658,0,1,2,2,2,1,2,2,3,1,1,2,5,7,1,4,4,10,8,1
717513933,0,1,0,2,0,0,3,2,2,1,0,1,1,0,4,2,4,11,1,0
789186858,0,1,2,1,3,0,2,2,5,1,2,2,5,7,1,4,4,12,4,1
717658758,0,1,2,2,0,3,4,2,2,2,1,1,5,0,1,2,4,12,1,0
715575258,0,1,2,2,1,0,2,1,6,3,0,1,6,4,2,3,4,12,6,3
714975633,0,0,3,2,5,0,2,2,1,2,2,1,2,2,2,4,4,11,2,4
715396983,0,1,5,1,3,0,1,2,3,2,0,1,1,4,4,2,4,12,4,2
712624383,0,1,0,2,3,3,4,1,1,2,2,2,5,3,1,4,4,12,2,1
721335558,0,0,2,2,4,0,2,1,2,3,3,1,6,3,2,4,4,12,4,2
711167808,1,1,6,2,2,0,4,4,3,6,0,1,1,0,4,4,4,7,3,0
713761608,0,1,2,0,2,3,3,2,3,3,0,1,5,3,1,4,4,11,4,1
713367858,0,1,6,2,1,0,3,2,2,2,0,1,2,3,2,4,4,11,3,5
710489583,0,0,2,3,4,0,3,1,1,1,0,1,4,8,2,4,4,11,4,2
720422358,0,1,4,2,2,1,1,1,1,2,0,1,5,5,1,4,4,11,3,2
772098858,0,0,5,1,5,0,4,1,2,1,0,1,6,2,3,4,4,11,6,2
789304983,0,1,6,1,1,3,0,2,1,2,0,1,1,4,4,4,4,12,6,2
779257233,0,1,5,2,0,0,2,2,3,2,0,1,3,5,1,4,4,11,4,2
717579258,1,1,6,3,1,0,1,2,3,3,0,1,6,3,2,4,4,4,0,2
709418508,0,1,2,1,2,0,2,1,2,3,0,1,6,3,2,4,4,12,4,2
778439883,0,1,3,3,3,0,1,1,2,2,1,1,3,7,1,2,4,12,6,1
716063583,0,1,3,0,2,0,3,1,2,1,0,1,4,5,2,4,4,11,6,4
716609433,1,1,3,0,0,0,2,5,3,2,3,2,1,6,4,4,4,6,1,2
721053633,0,1,0,2,1,0,2,2,2,1,0,1,6,2,2,4,4,12,5,2
711559008,0,0,4,2,1,0,4,2,1,2,0,1,7,3,4,4,4,12,4,2
718698558,0,1,0,2,3,0,3,2,2,2,0,1,6,2,2,2,4,1,1,2
770190258,0,0,2,1,4,0,3,2,1,1,1,2,6,0,3,4,4,12,6,0
709008708,0,1,0,1,4,0,3,2,1,2,0,1,6,0,4,4,4,12,6,0
823922208,0,1,6,2,2,0,3,1,1,1,1,2,2,8,2,4,4,12,2,4
718457058,0,1,3,1,1,0,4,1,1,1,0,1,4,6,2,2,4,8,5,6
708472008,0,0,5,1,4,0,3,2,3,3,0,1,6,4,2,2,4,12,2,2
710395233,0,0,2,2,5,3,2,2,2,3,0,1,5,8,1,4,4,12,6,1
716732958,0,0,3,1,1,0,2,2,2,3,0,1,6,5,2,4,4,11,2,2
780108408,0,1,2,1,3,0,2,1,3,1,2,1,5,2,1,4,4,11,5,1
720962208,1,1,4,1,2,0,2,2,2,2,0,1,2,5,0,4,4,4,4,7
714019083,0,0,2,1,4,0,1,1,1,3,0,1,2,7,2,4,4,12,1,3
721225083,0,0,6,0,4,0,2,1,2,1,3,1,6,3,3,4,4,11,2,2
819109308,0,1,2,0,2,0,0,1,3,3,3,3,6,6,2,4,4,12,6,3
721029858,0,0,2,2,4,0,3,2,1,2,2,1,2,3,2,4,4,1,2,5
716762733,0,0,1,2,4,0,2,2,1,1,1,2,4,3,2,4,4,12,1,4
710260983,0,0,2,0,4,0,4,2,3,2,2,1,4,5,0,4,4,11,6,7
793608258,1,0,2,2,4,3,3,1,5,2,3,3,1,0,4,4,4,4,0,0
719677758,0,0,6,1,1,0,1,2,1,3,0,1,7,5,4,4,4,11,6,2
771411408,1,1,4,3,3,0,1,2,3,4,1,2,2,0,2,4,4,4,1,0
794191008,0,1,0,1,0,0,2,1,2,2,0,2,5,3,1,4,4,11,4,1
708905733,0,1,5,2,2,0,5,1,2,1,0,1,1,5,4,4,4,11,5,2
788327358,0,1,2,2,5,0,1,1,1,3,3,3,6,5,3,4,4,12,6,2
751974258,0,1,6,3,0,0,3,2,2,3,2,2,7,0,4,4,4,12,3,0
805516608,0,1,2,1,3,3,1,2,1,3,1,2,5,7,1,4,4,11,6,1
720006333,1,1,0,0,3,0,2,4,3,3,0,2,4,0,2,4,4,6,0,0
780114558,0,1,3,1,4,0,1,2,1,3,1,1,4,5,2,5,1,1,7,4
713090658,0,0,5,2,5,0,2,1,2,2,3,2,2,2,2,4,4,12,2,4
718889508,0,1,0,0,2,0,2,1,3,1,0,1,7,1,4,4,4,12,4,2
824799108,0,0,3,1,1,0,3,2,2,1,0,2,7,4,4,2,4,11,2,2
788618208,0,0,6,2,4,0,5,2,3,3,0,1,6,0,3,4,4,11,8,0
713133258,0,1,6,2,3,3,3,2,2,3,0,1,5,5,1,4,4,11,4,2
717370533,0,1,4,2,0,0,3,1,2,1,0,1,5,5,1,2,4,11,4,2
720425508,0,1,2,2,3,0,5,1,1,3,0,1,6,7,2,4,4,12,8,2
712948383,0,1,2,1,2,1,4,1,6,1,0,1,5,0,1,4,4,12,3,0
