Attrition_Flag,Gender,Dependent_count,Marital_Status,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,bin_Credit_Limit,bin_Total_Revolving_Bal,bin_Total_Trans_Ct,bin_Total_Ct_Chng_Q4_Q1,bin_Avg_Utilization_Ratio,Education_Level_0,Education_Level_1,Education_Level_2,Education_Level_3,Education_Level_4,Education_Level_5,Education_Level_6,Income_Category_0,Income_Category_1,Income_Category_2,Income_Category_3,Income_Category_4,Income_Category_5,Card_Category_0,Card_Category_1,Card_Category_2,Card_Category_3
1,1,1,1,6,1,4,14973.0,0,59,0.439,0.0,1,0,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,4,2,3,2,3,19719.0,1303,97,0.565,0.066,1,2,12,3,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,1,4,3,2,2,2,29690.0,2517,86,0.564,0.085,3,6,11,3,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,0,4,1,3,2,1,6751.0,1192,93,0.55,0.177,6,1,12,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,3,1,3,3,2,9484.0,2451,95,0.508,0.258,7,5,12,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,3,2,3,2,2,4333.0,1848,85,0.771,0.426,4,4,11,7,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,0,3,3,2,5,2,2481.0,2119,88,0.63,0.854,2,5,11,5,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,0,4,2,2,2,3,3059.0,1744,89,0.561,0.57,4,3,11,3,4,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,1,0,2,3,2,3,34516.0,1925,87,0.582,0.056,5,4,11,4,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1,2,0,3,3,1,25178.0,1803,87,0.582,0.072,3,4,11,4,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,1,2,3,3,1,7169.0,629,80,0.509,0.088,6,7,10,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,2,2,2,3,2,18224.0,1383,93,0.576,0.076,1,2,12,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,1,2,3,1,3,34516.0,2017,90,0.731,0.058,5,5,11,6,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,1,2,0,2,1,1,4813.0,0,91,0.655,0.0,4,0,11,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,1,2,2,2,2,24965.0,2517,84,0.909,0.101,3,6,11,8,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,3,2,3,2,2,12569.0,2167,95,0.696,0.172,1,5,12,6,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1,3,0,3,1,2,34516.0,2517,86,0.623,0.073,5,6,11,4,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0,0,2,2,2,2,2,8259.0,1182,88,0.544,0.143,6,1,11,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,4,1,2,3,2,13804.0,1903,97,0.54,0.138,1,4,12,3,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,1,2,3,2,0,5700.0,1904,95,0.61,0.334,6,4,12,4,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,4,1,3,3,0,6448.0,1464,88,0.63,0.227,6,3,11,5,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,2,0,2,3,3,5479.0,1200,86,0.458,0.219,6,1,11,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,1,3,4,2,3749.0,1594,89,0.534,0.425,4,3,11,2,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,1,4,2,2,3,3,30210.0,1946,88,0.544,0.064,3,4,11,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,3,1,2,2,1,5807.0,1143,96,0.412,0.197,6,1,12,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,3,1,2,2,1,3605.0,0,78,0.814,0.0,4,0,9,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,4,2,2,1,3,17077.0,2179,75,0.705,0.128,1,5,8,6,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,2,1,3,3,1,5380.0,1337,93,0.576,0.249,6,2,12,4,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,3,1,2,1,3,34516.0,761,88,0.571,0.022,5,7,11,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,1,4,1,3,3,1,27720.0,2414,89,0.589,0.087,3,5,11,4,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,0,3,2,3,2,1,18341.0,1060,85,0.7,0.058,1,8,11,6,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,1,2,2,1,1,27712.0,2130,91,0.717,0.077,3,5,11,6,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,3,2,3,2,1,8285.0,1359,84,0.826,0.164,6,2,11,7,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,4,3,3,2,3,19704.0,0,81,0.62,0.0,1,0,10,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,1,2,3,2,2,2,21325.0,2197,69,0.865,0.103,1,5,7,8,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,1,1,3,3,2,34516.0,2109,87,0.706,0.061,5,5,11,6,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,2,2,2,1,3,7045.0,1293,98,0.607,0.184,6,2,12,4,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,1,4,2,3,3,1,14388.0,2517,85,0.635,0.175,1,6,11,5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,4,2,3,3,3,3874.0,460,51,0.645,0.119,4,0,4,5,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,1,4,1,2,2,2,4752.0,0,76,0.617,0.0,4,0,9,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,4,1,3,2,1,34516.0,2096,73,0.553,0.061,5,5,8,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,1,2,2,3,2,7484.0,1939,56,0.333,0.259,6,4,5,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0,3,1,2,3,3,34516.0,1273,51,0.457,0.037,5,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,4,2,2,2,1,34516.0,2253,93,0.603,0.065,5,5,12,4,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,1,3,1,3,3,2,18336.0,2077,84,0.647,0.113,1,5,11,5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,3,3,3,6,1,2259.0,1346,88,0.517,0.596,2,2,11,2,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,1,1,3,4,2,10682.0,1334,92,0.614,0.125,7,2,12,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,4,1,2,1,1,8587.0,1324,92,0.643,0.154,6,2,12,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,2,2,3,1,0,5494.0,2142,78,0.733,0.39,6,5,9,6,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,2,1,2,1,2,1946.0,1183,82,0.708,0.608,2,1,11,6,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,3,2,2,1,3,6228.0,1738,77,0.604,0.279,6,3,9,4,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,3,1,2,1,3,7537.0,1239,90,0.579,0.164,6,1,11,4,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,0,3,2,3,3,2,13609.0,1432,77,0.791,0.105,1,2,9,7,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,3,1,3,3,2,34516.0,2517,42,0.5,0.073,5,6,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,3,1,3,1,3,34516.0,713,82,0.608,0.021,5,7,11,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,0,3,2,2,3,2,15987.0,1766,94,0.679,0.11,1,4,12,6,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,3,0,3,2,2,2391.0,1625,101,0.603,0.68,2,3,12,4,5,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,2,3,2,2,2,34516.0,1082,92,0.533,0.031,5,8,12,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0,1,2,2,2,3,3,20811.0,1302,82,0.708,0.063,1,2,11,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,4,3,2,2,3,34516.0,1426,95,0.696,0.041,5,2,12,6,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,1,2,1,2,1,3,3735.0,2113,82,0.577,0.566,4,5,11,4,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,2,1,3,2,2,2275.0,2138,83,0.729,0.94,2,5,11,6,7,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,3,1,2,3,0,7350.0,1360,64,0.684,0.185,6,2,6,6,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,3,1,2,2,1,1913.0,1405,80,0.905,0.734,2,2,10,8,6,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,3,3,2,3,3,4249.0,789,93,0.722,0.186,4,7,12,6,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,2,3,3,1,2,2136.0,1250,88,0.66,0.585,2,1,11,6,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,4,1,3,2,2,18956.0,1694,88,0.66,0.089,1,3,11,6,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,4,2,2,2,3,13445.0,1186,82,0.608,0.088,1,1,11,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,1,2,3,3,3,8979.0,1289,87,0.673,0.144,6,1,11,6,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,2,1,3,3,1,6674.0,1402,92,0.614,0.21,6,2,12,4,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,2,2,3,3,3,6265.0,1677,89,0.589,0.268,6,3,11,4,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,1,0,1,3,2,1,34516.0,1913,92,0.673,0.055,5,4,12,6,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,1,2,2,3,2,2,34516.0,1264,77,0.54,0.037,5,1,9,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,1,2,2,1,2,1,13165.0,1255,95,0.667,0.095,1,1,12,6,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,3,0,2,3,3,9959.0,1143,77,0.638,0.115,7,1,9,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,3,0,2,2,3,9243.0,2019,82,0.608,0.218,7,5,11,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,4,2,1,1,3,4737.0,1649,88,0.492,0.348,4,3,11,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0,1,1,2,3,2,2710.0,0,60,0.395,0.0,2,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
0,1,2,2,1,2,2,2000.0,1739,85,0.7,0.87,2,3,11,6,7,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,3,2,2,2,0,34516.0,2098,87,0.526,0.061,5,5,11,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0,0,1,1,1,1,8798.0,1509,74,0.721,0.172,6,3,8,6,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,1,2,3,1,2,3,24670.0,1623,76,0.652,0.066,3,3,9,5,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,2,0,1,2,3,23453.0,0,96,0.574,0.0,3,0,12,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,1,3,2,1,2,2,34516.0,1106,76,0.767,0.032,5,8,9,7,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,1,4,1,1,2,2,6139.0,1585,80,0.633,0.258,6,3,10,5,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,2,1,2,2,1,14800.0,1020,94,0.593,0.069,1,8,12,4,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
0,0,5,2,2,1,3,9815.0,1699,89,0.561,0.173,7,3,11,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,4,2,1,3,2,3919.0,2278,85,0.518,0.581,4,5,11,2,4,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,1,1,2,1,5,2,12265.0,1412,82,0.783,0.115,1,2,11,7,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,2,1,2,3,1,3256.0,2035,89,0.648,0.625,4,5,11,5,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,3,2,1,2,1,19000.0,2389,74,0.721,0.126,1,5,8,6,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,1,4,2,2,2,1,34516.0,1635,86,0.564,0.047,5,3,11,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,1,4,1,2,1,1,13197.0,0,84,0.787,0.0,1,0,11,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,1,3,2,5,3,2,22599.0,0,55,0.486,0.0,3,0,5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,4,1,1,1,2,23457.0,2517,96,0.627,0.107,3,6,12,4,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,1,2,3,1,3,1,5238.0,2077,73,0.659,0.397,6,5,8,6,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,4,2,1,1,3,31560.0,1298,93,0.632,0.041,3,2,12,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,3,2,2,2,3,6218.0,2517,84,0.68,0.405,6,6,11,6,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,2,0,1,2,2,34516.0,2019,95,0.583,0.058,5,5,12,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,0,3,1,1,1,29572.0,1584,88,0.6,0.054,3,3,11,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,2,3,2,1,3,2743.0,1705,97,0.54,0.622,2,3,12,3,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,3,2,2,2,3,2844.0,2065,73,0.738,0.726,4,5,8,6,6,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,0,2,2,1,2,3,9678.0,1710,90,0.579,0.177,7,3,11,4,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,0,1,1,2,1,26882.0,1673,89,0.534,0.062,3,3,11,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,0,2,1,2,2,1,5207.0,1121,84,0.647,0.215,6,8,11,5,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,1,4,0,2,2,3,15034.0,1356,84,0.75,0.09,1,2,11,6,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,2,0,1,1,2,3107.0,1995,87,0.673,0.642,4,5,11,6,5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,2,2,2,1,1,12214.0,2379,105,0.544,0.195,1,5,1,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,4,1,2,2,3,23070.0,1701,81,0.688,0.074,3,3,10,6,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,2,2,1,2,2,2167.0,988,83,0.729,0.456,2,8,11,6,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,3,2,2,1,3,34516.0,810,95,0.667,0.023,5,7,12,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,1,5,1,1,2,3,6895.0,2314,85,0.604,0.336,6,5,11,4,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1,1,2,1,1,2,1,25894.0,2517,49,0.815,0.097,3,6,4,7,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,3,2,4,2,3,3138.0,986,56,0.806,0.314,4,8,5,7,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,1,2,2,2,3,12055.0,1858,93,0.5,0.154,1,4,12,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,0,2,2,2,3,3,16592.0,1435,89,0.648,0.086,1,2,11,5,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,1,2,1,2,1,34516.0,1542,98,0.556,0.045,5,3,12,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,3,3,2,1,2,33184.0,855,93,0.525,0.026,5,7,12,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,0,2,2,2,1,3,10753.0,1845,80,0.702,0.172,7,4,10,6,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,2,3,1,1,3,9959.0,1501,86,0.536,0.151,7,3,11,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,0,3,1,6,5,1,2069.0,1101,82,0.745,0.532,2,8,11,6,4,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,0,3,1,4,2,2,11362.0,1871,88,0.63,0.165,7,4,11,5,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1,4,0,3,3,2,34516.0,1337,85,0.635,0.039,5,2,11,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,3,1,2,1,1,20001.0,0,96,0.6,0.0,1,0,12,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,2,1,2,3,2,8786.0,1559,92,0.736,0.177,6,3,12,6,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,3,2,1,3,3,7142.0,1917,83,0.729,0.268,6,4,11,6,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,0,4,2,1,3,3,4477.0,2517,55,0.486,0.562,4,6,5,1,4,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,0,3,3,1,2,3,5357.0,1272,97,0.54,0.237,6,1,12,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
0,1,1,1,2,3,2,34516.0,0,89,0.618,0.0,5,0,11,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,1,4,2,5,3,2,2367.0,1606,59,0.639,0.678,2,3,5,5,5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,1,2,2,2,2,3,23402.0,958,98,0.633,0.041,3,7,12,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,1,3,3,1,1,3,4587.0,1771,83,0.694,0.386,4,4,11,6,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,3,1,2,3,2,6565.0,1130,97,0.644,0.172,6,1,12,5,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0,4,1,1,2,3,6030.0,0,62,0.442,0.0,6,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1,1,4,2,4,3,3,6982.0,0,50,0.724,0.0,6,0,4,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,3,1,2,3,3,5128.0,0,98,0.581,0.0,6,0,12,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1,1,3,3,2,2,1,9405.0,0,47,0.382,0.0,7,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0,1,2,1,1,1,2,34516.0,1118,74,0.609,0.032,5,8,8,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,1,2,1,2,4,1,14646.0,1448,92,0.586,0.099,1,3,12,4,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,5,1,1,3,2,12578.0,2517,82,0.64,0.2,1,6,11,5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,4,3,1,2,2,4370.0,1222,90,0.552,0.28,4,1,11,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,0,1,2,1,3,1,3416.0,1970,75,0.596,0.577,4,5,8,4,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,4,1,1,2,1,6224.0,0,82,0.783,0.0,6,0,11,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,2,1,2,3,2,10741.0,2517,71,0.821,0.234,7,6,7,7,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,1,2,2,2,3,3,34516.0,687,57,0.295,0.02,5,7,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,1,1,3,2,2,0,34516.0,1514,72,1.0,0.044,5,3,8,8,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1,0,4,2,1,3,2,6058.0,0,60,0.463,0.0,6,0,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,4,1,2,3,2,8561.0,915,79,0.491,0.107,6,7,10,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,1,3,2,4,3,3,9959.0,0,64,0.524,0.0,7,0,6,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,0,5,2,1,1,1,7645.0,2076,75,0.875,0.272,6,5,8,8,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,3,2,2,4,1,1922.0,1124,76,0.434,0.585,2,8,9,1,4,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,2,1,2,1,3,5625.0,1640,75,0.875,0.292,6,3,8,8,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,2,2,1,3,3,2274.0,708,74,0.682,0.311,2,7,8,6,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,5,0,1,2,2,34516.0,1802,101,0.485,0.052,5,4,12,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,1,3,1,6,2,2,9422.0,2108,58,0.611,0.224,7,5,5,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,0,3,1,2,1,3,7469.0,2474,86,0.623,0.331,6,5,11,4,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,0,3,2,2,2,2,3849.0,1281,90,0.607,0.333,4,1,11,4,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1,1,3,1,2,2,1,34516.0,0,57,0.541,0.0,5,0,5,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,3,1,2,1,1,4778.0,1351,74,0.682,0.283,4,2,8,6,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,0,3,2,1,1,2,34516.0,1873,104,0.677,0.054,5,4,12,6,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,5,3,2,2,3,5168.0,2265,80,0.818,0.438,6,5,10,7,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1,0,2,2,6,1,2,3199.0,0,59,0.639,0.0,4,0,5,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,2,2,2,3,2,21046.0,1631,95,0.638,0.077,1,3,12,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,1,1,2,3,2,34516.0,2452,82,0.608,0.071,5,5,11,4,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,1,1,1,2,2,6540.0,0,88,0.6,0.0,6,0,11,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1,0,2,2,1,6,2,8141.0,1811,53,0.432,0.222,6,4,4,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,5,1,2,1,2,33441.0,686,83,0.509,0.021,5,7,11,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,5,3,2,3,1,5496.0,1816,93,0.603,0.33,6,4,12,4,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,3,1,2,3,1,3794.0,1544,80,0.538,0.407,4,3,10,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,2,2,1,1,1,5785.0,2130,86,0.593,0.368,6,5,11,4,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,0,1,1,3,2,19387.0,810,87,0.642,0.042,1,7,11,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,0,4,2,2,2,1,2838.0,1934,87,0.554,0.681,4,4,11,3,5,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
0,0,3,1,2,2,2,4086.0,1974,87,0.642,0.483,4,5,11,5,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,3,1,1,3,2,31987.0,0,83,0.537,0.0,3,0,11,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,1,4,2,1,2,2,9043.0,1974,48,0.655,0.218,6,5,4,5,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,0,3,2,1,2,2,11128.0,2517,93,0.661,0.226,7,6,12,6,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1,2,2,1,3,3,3062.0,2058,75,0.705,0.672,4,5,8,6,5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,4,3,2,2,3,23981.0,2135,86,0.564,0.089,3,5,11,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
0,1,1,1,2,1,3,34516.0,942,86,0.593,0.027,5,7,11,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0,0,2,1,1,1,22054.0,1146,82,0.673,0.052,1,1,11,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
